instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
5497873,206734,506,14477,2082
5325995,210427,1334,14891,2958
5203402,218617,1396,14380,2975
5627858,225170,795,13607,2766
5374739,219990,832,13683,3015
5735236,263186,395,15656,2874
6325164,236351,1323,15926,3668
5201911,191822,1567,17086,3254
6347549,280280,1385,18780,3979
6121488,204064,1340,14986,2812
6192537,281840,462,16935,2990
7146660,204973,529,15613,2222
4839877,185372,1356,11011,2292
2006330,103604,3689,10412,3587
6829836,81226,1366,9977,1991
7696562,103275,402,8497,1709
7676895,105029,371,8441,1756
7751176,104094,351,8384,1608
7355978,100421,645,8271,1692
7696693,104236,333,8307,1690
7709603,103145,337,8439,1563
7850724,104405,327,8661,1579
7829112,104090,337,8570,1735
6661422,220370,1160,19243,3412
6989688,166650,1627,17533,2725
6088194,242506,2115,19276,4126
6301534,253760,1827,18470,3822
6930961,282486,1831,18204,3885
6979382,268915,633,19329,3010
7098685,298106,478,18916,3523
7485074,216046,537,15412,2896
6118621,257828,352,14117,2470
6045811,251511,359,14387,2730
6043816,256891,317,13866,2745
5956102,243532,690,14675,2840
5930917,238534,967,14197,2828
6112864,249399,367,13281,2237
6163059,234345,586,15112,2736
5683953,215904,1432,16120,3202
6238519,246202,352,13641,2467
6102280,248338,368,13877,2907
6121482,247691,395,13739,2623
1611399,61119,167,3324,900
0,0,0,0,0
0,0,0,0,0
30668,9476,512,1816,644
3435659,112834,2513,24401,2493
6304148,259322,442,15338,2534
8211634,171032,429,14488,1966
6640379,213784,970,15784,2948
6450885,280359,567,15949,2650
7043196,241915,1339,13849,3131
6389671,229695,400,14475,2429
6071629,251792,550,16772,2600
6360582,108020,2111,14805,1966
9256902,96903,201,8469,1272
8164097,113852,220,9614,1548
9531943,98566,185,8274,1263
8113375,97904,201,8163,1231
8229694,114562,206,9326,1409
9543881,97704,162,7957,1168
8121389,112542,189,9481,1498
8625927,181716,479,13664,1934
7627555,183770,882,14543,2560
3679610,160003,3182,15315,3896
2585568,136202,3291,13654,3549
3144724,158221,2940,15878,3525
3956293,188169,2602,15033,3809
3471661,156390,2869,12579,3570
4582385,195000,2409,13135,3198
2660172,140281,3375,13274,3844
3674295,165855,2432,12844,2939
3320517,207981,3356,17556,4512
5688042,237942,3031,16967,4365
6667817,247388,1111,16788,3263
7264800,286376,894,17402,2988
7188757,282251,484,15974,2815
6222031,286058,1786,19287,4357
6878970,225674,1532,17807,3347
6095102,240727,322,15259,2497
6327384,227668,365,14050,2396
6146370,263833,324,14649,2849
6036990,257833,290,14534,2816
6082033,266559,316,14486,2630
5991435,245364,910,14704,2893
6120107,250097,950,14476,3080
6121808,253074,342,13860,2479
4608288,198986,2479,16094,3657
5718871,232748,2311,16120,3596
6190266,250810,372,13879,2544
6215535,257050,333,13907,2452
6251996,258709,347,14102,2512
6181579,257424,361,14394,2765
8004155,211232,393,14816,2314
7588679,177683,860,13943,2604
6164822,229130,960,14700,2926
6257215,254166,472,14287,2695
5736279,233443,1343,14866,4054
6370544,233963,352,14534,2219
6464979,235911,369,14091,2360
5984476,125631,2107,14841,2003
9234295,112600,495,10693,1654
9035849,127800,247,11832,1932
10185692,104956,385,8994,1588
5569507,90883,1653,17934,2012
9785628,126932,224,11452,1813
10829141,102651,183,9243,1415
8761270,102703,193,9448,1491
7135960,205957,627,16863,2543
8337902,240150,989,17606,2891
7780366,244637,387,13629,2373
6320948,243736,378,12707,2291
6241858,240405,341,13388,2358
5956366,233625,748,13145,3268
6291893,246048,353,13315,2590
6424542,228950,422,13641,2256
6279580,247184,325,13211,2404
6183507,260041,381,14502,2724
5923522,233819,867,15539,2899
5935538,242006,891,16992,2955
6206126,236319,351,15501,2563
6350102,242305,329,14571,2660
6041249,274113,320,15159,2898
6062876,267900,306,14563,2833
6062671,259835,860,15228,3027
6075835,292414,1008,17387,3297
6983696,292944,614,16342,3471
7052494,285668,798,16758,2809
7313249,256203,366,14167,2276
6136164,261296,355,14210,2768
6222875,268284,380,14467,2782
6268509,254518,365,14504,2512
7833184,168912,292,12583,2198
6973412,225613,593,15792,2477
7344902,247871,719,14589,2560
6025589,246297,1455,14262,3622
6287603,245627,360,14387,2084
6469161,227118,378,14122,2673
5565735,159681,1666,13714,2083
7861423,91362,693,11452,1496
8710787,106458,214,9585,1398
8802429,127812,237,11513,1744
11095002,96201,175,9482,974
9694150,89977,159,9070,933
9684440,90947,156,8879,897
9674443,90759,161,8806,941
7855354,144154,425,12803,2063
6793952,216663,388,14080,2192
6758556,213862,903,14102,2684
6514826,315701,466,15807,3044
7761236,278851,466,15573,2741
7292533,310362,425,15914,3059
7977165,231097,376,14108,2527
6187480,254360,392,14833,2704
6182663,296916,410,15984,2815
6905534,266213,812,16190,2921
6523813,281782,849,18014,3171
7213976,292892,466,18494,2701
7667117,264103,334,14658,2596
5903729,263080,320,14835,2814
5944396,272167,357,14313,2719
5542747,233722,1682,15676,3612
5944029,260556,604,14006,2613
5884953,249481,905,14543,2937
6240480,242916,371,14151,2467
6096112,259093,359,14171,2702
5991696,264865,363,14368,2591
6160093,265592,386,14607,2696
6951540,201021,342,12731,1833
7357693,158721,369,13168,2182
6042221,230094,970,14369,2837
5958781,249874,613,14585,2860
5879809,250700,1285,14436,2656
6198746,284143,521,17970,3034
7077148,177738,1591,13780,2310
5150785,133909,2662,13451,3329
5543006,271827,3411,17337,5153
6975911,267028,3539,15730,4888
6634988,257817,3090,15288,5147
6428403,277789,3554,15984,4970
6979879,268339,3473,15907,4980
6854852,271743,3352,16286,5052
6693993,279889,3424,16224,5046
6974666,228633,2875,13432,4271
4995433,203029,3270,14507,4254
5431109,220203,2689,14041,4514
5653143,226333,3029,13266,4251
5568726,223274,2763,13337,4420
5602623,226938,2996,13552,4006
5688380,225716,2677,13078,4229
5568704,224152,3004,13669,4255
5599655,225838,2611,13522,4339
5668012,228246,3049,13175,4149
5394193,206330,3164,14209,4072
5697051,229864,2719,14180,4129
5776632,231411,2677,14160,4606
5681349,227794,2681,14461,4693
5673466,228358,2585,14856,4742
5700404,231069,2638,14215,4059
5786865,232941,2624,13998,4545
6131346,140627,2468,27266,3050
5788090,271034,2616,19283,4696
6909751,265578,3024,16001,4669
6488041,261550,3063,16507,5211
6256051,257656,3332,18732,5096
7222255,292157,3423,17692,5155
7084432,281063,3280,16794,4947
7059597,277916,3181,16187,4966
6776171,234010,2611,14057,4775
5622209,226012,2786,14212,4525
5759561,233465,2698,13568,4175
5738059,232613,2644,13638,4081
5832188,234088,2603,13635,3873
5875573,233822,2628,13536,4151
5447714,208866,2903,15110,4313
5831329,232904,2664,14231,4582
5837471,235492,2753,13686,4081
5934146,240101,2811,13554,4336
5812657,235162,2770,14213,4480
6053678,242014,2654,14901,4763
5933640,236945,2662,13373,4297
5593848,229638,2668,14695,4894
5884624,234854,2619,14154,4202
5827681,232241,2683,14298,4457
5676648,220415,3069,13981,3856
5858121,272058,3198,17180,5234
6977234,258639,1399,15940,3362
6364229,251303,1324,16602,3351
7991128,266247,2730,18749,4522
6796605,299314,3649,19605,5273
6982428,288249,3551,18490,5204
6668641,280357,3155,17692,4755
6447036,246562,2802,14520,4199
5815570,237805,891,14597,2694
6054138,239771,1496,14921,3251
5554180,247938,2614,15974,4345
5294416,237079,3079,15971,4541
5479683,248565,3275,16139,4857
5721770,289849,3189,19623,4729
6823301,245912,1678,17136,3730
6343530,240857,353,14822,2424
6001848,257316,961,15779,3577
5648818,265448,1510,16233,3558
5761725,266375,1529,15483,3506
5666481,252155,1906,16249,3810
5507149,246403,1860,15679,3751
5222921,251736,3072,17058,5233
5659650,249637,1982,16403,3818
5538967,237737,3250,16297,4481
5356456,236214,2602,16091,4262
5548452,290300,3213,17722,4902
6255753,292619,3089,17998,4903
6617778,283466,919,16067,3031
8224058,228203,845,16653,2785
8198082,198018,343,13919,2255
5862528,266216,2369,18234,4236
6270872,277668,3735,18446,4995
6019678,297063,2366,20969,4490
7650877,236171,355,14333,2241
5778778,181456,1511,13645,2057
6219719,167760,901,13711,2375
6340263,236792,300,13082,2392
6111831,258466,1055,14754,2848
7445596,236848,322,12883,2544
6312933,236059,291,13157,2454
6375094,236315,311,12992,2438
6451208,241838,300,12959,2339
6401242,254619,320,13779,2522
6836938,239771,301,13326,2919
6327064,237948,354,13295,2553
6293427,228020,992,13173,3125
6458084,267281,370,14480,2779
7259125,280409,352,14962,2885
7454743,236828,281,13182,2551
6467245,289088,368,15209,2890
7769490,257855,348,13891,2736
6908174,289872,341,15848,2782
7852477,302134,371,15990,3095
7495512,231073,1285,15928,3167
6807951,295937,396,16178,2792
7432749,235873,302,13311,2400
6216627,240498,348,13055,2649
6307296,243028,316,13300,2174
6256084,242916,290,12958,2412
6284081,246957,302,13046,2279
6376591,242474,288,13091,2373
5859433,217311,1247,14416,2969
6333939,245264,323,13223,2242
6327161,248305,333,13136,2711
6366514,248416,291,13059,2322
6382448,244929,279,13121,2572
6324598,245738,298,13058,2600
6323550,245506,310,13176,2305
6316549,250793,335,14232,3174
5998994,220949,1487,14181,3577
6130992,241032,458,13563,2617
6342502,244126,288,13297,2479
6289143,243806,279,13376,2497
6344589,245440,288,13497,2724
