instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
8504658,27819,1207,22194,828
6451112,47008,1775,22547,1818
3695353,132191,3064,23138,4338
3261849,168946,3535,24587,4265
6115480,47595,1342,32696,1090
7666024,29241,916,21345,861
7350688,25120,343,6457,562
8571341,73,22,47,42
6456141,45987,1253,21829,929
5917646,75349,1252,26210,583
6100262,109566,999,28133,1172
6677204,123809,656,26855,1187
8732563,34378,154,26320,321
8462234,33086,432,25855,343
6872823,112006,462,27719,884
7028958,117524,448,31069,1386
7804920,96933,453,35295,1028
9639965,93296,177,25708,1400
7107217,137265,1085,26387,1684
7497654,37453,947,24810,278
9139516,19864,362,25571,180
7987712,52920,1533,27679,992
9330438,3316,881,26656,58
8847821,9385,620,37315,270
8380712,24713,1287,34264,764
7650982,24950,712,13535,613
7420650,41647,1064,23506,1274
3486001,47995,1341,15800,1590
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
14486,4117,481,1818,927
3213205,90906,6645,25194,5964
6002022,45620,2470,28454,2352
7232330,42128,3300,17650,3001
6729262,25016,1645,30237,630
7148769,27357,1246,26896,777
5976238,41488,1486,19345,1566
4425075,69940,2385,19274,2287
2233917,131357,2069,20952,2750
1987668,98331,6784,16651,6599
2129147,102100,2055,18586,3195
1969820,125669,6252,24747,9096
3323094,168022,5811,18109,9070
1408580,66340,4697,11335,6187
852606,229,126,293,49
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1207121,69663,1270,8038,1570
3268599,123342,2157,20029,1880
3617641,111908,1670,20003,2124
1455455,106734,1384,14102,1895
2585713,138530,1024,10020,1288
2892923,118616,1419,9165,1462
2666406,76907,1601,12415,1387
2946487,40868,945,10529,1654
1237001,46688,3075,5975,2989
980067,50795,3429,5656,3109
2315001,52661,2329,8654,3128
3060682,86321,3765,13586,4004
3536814,110684,6021,18224,6327
2262758,123553,7386,23969,9504
2653566,130371,5954,26911,5995
4111666,157200,2952,43199,2364
4197532,158812,4035,30324,3895
4176537,182140,3193,22737,3745
15059603,1456,44,2471,965
10806444,86600,1761,16283,2313
4587065,85746,4082,17147,2881
11066586,64110,783,12953,1922
4394399,178039,6544,19530,7869
4938190,107132,3596,21208,2799
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2141532,96593,2945,20893,4016
4584335,82759,2766,29366,2302
5477413,48482,1117,25312,1024
5967834,42467,1091,20583,1097
8125342,1724,31,49,36
6493882,980,31,111,36
5164146,31572,1063,12576,501
4724846,76128,1158,28278,851
5534372,75226,895,19972,831
5600345,100403,782,25552,1038
6634877,80064,387,22687,739
7079023,37346,306,26943,313
9926540,36459,355,25545,456
6672949,112271,477,27496,917
6791030,112844,412,30506,1177
7232789,82613,380,28335,799
8028146,88657,125,24905,1287
6702532,116062,632,22126,1472
6684341,68468,876,27548,616
9516077,21144,310,25841,160
8343943,50247,1203,28830,943
8853305,7267,1031,21385,149
8354117,2538,369,27446,79
6651414,8726,760,36097,246
6746053,41984,1458,23355,993
8713194,43577,1133,25078,1181
7446087,80216,2891,26735,3773
4400280,82074,6607,30187,5310
7644597,31394,2280,22605,1796
6284062,49206,3452,19451,3356
6202771,11369,1365,33677,124
8172508,42340,1064,21832,958
4509684,66101,2004,23971,2311
2792404,131155,5800,27778,5628
2956478,108010,5308,27030,4941
3079649,119239,4373,27297,3880
4057939,148497,4447,23965,4282
3353997,164480,4038,36115,3651
3920197,167129,5427,27111,6960
7729684,50035,433,10671,1299
10233631,2149,168,7698,1356
5738052,114312,4157,28415,3890
3963766,107896,1904,35126,2259
3228228,139186,2397,22660,2617
3746097,128317,3531,18275,3345
1554785,104778,5798,14834,5320
1361707,72798,873,9390,1503
2966608,140309,5999,19465,5762
3472978,111018,4991,19011,5224
2555482,157944,7209,25430,7670
3855831,127091,2166,21313,2903
6604534,5437,174,4756,232
8139039,4897,247,4663,638
7509877,20816,993,6314,1213
3046983,124777,5454,27123,5718
2578296,118326,5958,16986,5892
1360235,108152,2417,13356,2607
3407469,201503,4058,20145,6541
3384625,211092,5310,15135,7620
3739379,247506,6547,14717,9468
3161797,255934,7306,19620,9230
3663124,212871,4115,19420,5652
2973416,177859,4224,15288,5062
1637743,142939,2128,12257,3006
2140642,112929,1804,12021,2391
