instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
0,0,0,0,0
0,0,4,48,21
2491,287,0,0,0
0,0,0,0,0
1431,1195,58,506,166
787304,63956,3134,12424,3917
1538973,88412,4091,9187,4754
2701046,51043,2448,12202,2647
4104292,22456,1560,12921,2881
109295,4303,367,304,34
0,0,0,0,0
141,125,5,7,6
0,0,7,382,80
17033,2458,74,104,17
836,106,12,18,5
28,43,8,5,0
62,0,0,0,0
38466,4051,239,660,287
291,163,6,17,9
0,0,0,0,0
10610,2996,30,450,62
1457,342,4,45,3
39969,6251,367,850,375
39429,88,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
138,99,5,3,8
3,0,0,0,51
391008,32132,2078,5618,2843
483148,38199,1871,7419,2042
2526190,25730,1713,4111,2811
2330086,60948,1526,8252,2380
1435642,58391,1566,9962,2122
4865045,3296,108,1334,68
10585761,1854,3,1284,205
11402780,65976,1730,24845,1574
6509801,47850,1948,22109,1823
2602597,165714,4261,25817,5447
6083589,48599,1375,28879,1385
6837196,26764,704,24252,650
6780977,36203,662,10401,640
8097364,272,27,77,41
6826226,21318,895,7824,502
4798190,81352,1179,29093,886
6087339,77704,900,23998,830
6620312,107275,789,26756,1036
7380188,81216,338,26855,826
8305412,36938,477,26158,469
8115000,63481,233,27866,460
6561418,111809,425,26113,1010
6608131,101015,414,29578,1142
7493873,97645,386,32231,942
9267320,89765,335,22853,1163
5554022,115110,427,22064,1275
5400572,38083,691,16603,352
7737468,20185,415,22868,210
7941309,31997,867,27781,639
7841776,29338,1301,23441,475
9072494,3247,523,26600,40
7337828,8401,731,41087,216
8292288,42214,1515,25695,928
7880007,55431,2212,21794,2737
8011084,50034,1347,27502,1990
3171743,114128,7313,21443,7009
2506689,138298,6956,22993,8123
2320270,145977,8046,25509,9289
3902179,107944,2922,38338,2463
3742547,149065,2389,29463,2266
3537814,140147,3354,22967,3907
7443554,106011,2402,14697,2521
14635659,861,52,394,8
6155806,128073,3815,19684,2498
6797263,47782,2119,16493,2742
10111555,95633,1001,14181,3696
3134756,172630,7284,23165,8140
4707788,148820,7899,29407,7865
6043539,65174,4361,40218,3811
8871482,51041,3877,20592,3360
7755859,25311,1813,39320,659
9117583,51966,1591,25477,1521
7525427,81965,2651,29855,2676
4555648,229108,3333,27956,4817
3799046,175094,3687,30988,4094
7576184,52713,1417,36391,1721
9167971,45965,1492,19152,1288
8506816,307,26,68,42
8458942,6549,547,2484,397
4600404,92982,1366,32021,928
6304921,62583,1025,22956,750
6461328,110432,863,27412,1163
7444442,94423,406,27271,805
8450504,46793,541,28955,520
9240988,58746,197,29455,562
6754018,121658,492,25514,1002
6623097,105544,532,29975,1187
7926422,75615,204,27126,710
7910093,86398,294,23611,1303
6640024,125846,514,24145,1297
6755686,25762,659,20477,225
8301399,19059,288,23968,159
7115497,37072,1099,24788,834
7606488,19897,945,19597,210
7918785,2739,493,28262,52
7241722,8122,581,32397,181
7035788,32593,1347,30292,910
8080497,34361,673,14353,577
7368787,37065,1294,26549,1532
2958877,163299,5069,31499,5807
3393219,144664,6271,28044,6141
3303851,124145,6107,35992,5612
3724434,116632,4947,24415,4391
3835996,144620,3925,22697,3773
3165581,141144,3389,30591,2964
3354772,128776,3575,22690,4585
5186104,103135,2913,17501,2831
