instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
8205,2070,113,237,67
0,0,0,0,0
0,184,26,44,31
15271,1875,60,272,50
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
134,88,2,2,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1474,691,32,61,15
3645700,18868,902,3545,1120
1623241,92632,3586,14773,5144
1627452,92578,4272,10795,4828
3527557,44777,2089,12490,2244
3333333,40813,2059,13075,2892
2503203,63972,2135,11320,2756
6453215,2703,100,1262,81
6722468,1705,4,909,58
6100572,12007,168,2779,338
4060462,23071,967,10968,465
3456001,32252,672,11080,775
3708505,16418,834,13207,658
2341267,58066,1400,10908,1645
2393114,151433,2406,21065,4417
4938811,95859,2967,31961,2879
6297161,46355,1103,24507,951
6988904,45326,1098,19561,1217
8490128,348,19,42,37
8434384,6646,510,2494,210
4511336,92047,1414,31019,997
6346253,64325,1043,23675,780
4897352,105154,2083,25047,1947
6420554,114064,802,26310,1181
8098497,33931,591,24179,430
8236087,33548,593,25129,402
6914542,109599,381,28197,852
6993505,98366,474,24033,1101
6099892,108108,961,31231,1030
8202296,72169,231,25329,988
7442048,90388,543,22970,1599
6651947,102686,570,23741,879
7254671,14771,493,21958,115
7737361,16236,286,19867,155
5999311,54118,1913,25428,1948
7726889,7449,1128,19144,189
7523172,3001,378,26839,162
6893892,8148,598,32846,178
6693498,34197,1374,28036,970
7961805,33339,695,14201,528
7174322,36504,1129,26040,1518
2705725,137783,6449,30389,8982
4628579,72206,5883,27033,4988
6884774,34624,2348,24377,2380
6626724,51192,3452,19630,3169
6442883,11702,1413,34174,116
8207077,43906,1098,22235,1124
6086011,44540,1955,22699,1676
2823139,130509,5570,21596,6651
3184938,118643,7012,20585,6808
2362975,130975,7750,25164,10255
2782728,140413,5863,27709,5861
4191798,109872,2142,37293,1520
3501142,147281,2900,27662,2990
4014754,126245,4232,19858,4642
9791539,70077,448,8959,661
14488446,1185,60,479,468
3678212,151111,5293,23886,3592
8817792,21354,538,12336,1961
6994178,122000,1794,15561,3345
4214004,145005,5992,21053,6795
3811263,140274,3645,25274,3991
4799705,90864,3188,29752,2967
6369355,47847,1099,25882,867
7290785,44167,1071,19704,1127
8539252,220,34,68,52
8178401,7903,720,3933,317
5003923,92222,1377,31076,928
6208120,72132,872,24520,813
6681376,110154,802,27791,1121
7582932,84106,341,27868,764
7966308,35410,1113,24157,681
8076714,55764,330,26452,590
6548881,112000,579,27375,914
6791918,105680,374,30536,1112
7215676,80875,372,26748,760
8242636,79506,122,23152,1092
6679668,132475,471,25613,1303
7083834,43636,760,22346,338
7384570,19631,265,20213,155
7483709,27930,675,24220,498
7009072,30630,1358,22557,576
8036981,2861,488,24379,42
7833261,8222,430,27739,220
6327105,22238,1274,36324,638
7605723,31117,1109,14562,805
7531432,41739,1156,23586,1416
4927256,105848,3579,28428,3991
3224991,173957,4533,26815,4960
6339379,56771,1668,30514,1469
7482200,25466,695,25009,715
7576221,33776,593,8649,514
8501832,404,19,62,34
6623850,35561,1134,17267,622
5928450,82861,1266,28490,823
6094125,101242,1594,27746,1301
6798983,124457,767,27054,1145
8672038,41543,174,26370,342
6427144,43783,1347,21388,1043
3794036,125562,4771,29511,4902
7023314,104228,808,31091,1115
6786241,100350,517,22279,1048
6384833,112926,595,32489,975
8425166,70430,92,25848,952
7681246,91769,358,23831,1438
6511858,102105,524,22780,907
7547484,15273,508,22919,131
