instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
2579471,6240,821,3610,1371
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71406,8245,543,1977,1074
76629,6466,335,341,53
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
64921,21983,1498,4141,2367
1194112,67451,4107,12494,5707
47515,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
97804,11691,930,2047,1585
977070,50137,2894,7739,3026
1464897,21649,2440,7018,1558
1495624,46818,2242,7232,3013
1312526,89554,3987,12024,4169
1417663,72773,4916,15932,5973
1357446,92283,4978,14969,5589
1706722,75807,2342,16818,2452
2187169,41174,1373,19919,887
1992939,73505,1009,19144,1108
2100434,80137,1213,14778,1289
1726439,59188,1119,11164,1093
5200576,102292,4150,15380,5171
10169327,53412,1261,9688,1112
12129382,22894,763,8282,786
7640182,48465,1220,20081,1032
5563551,75004,2095,23809,2325
4282762,156005,2813,20170,3121
13437258,1314,37,1731,19
10555934,59178,1481,11726,1228
3834261,114164,4342,22481,3975
12612348,66305,936,12419,1938
4211512,163256,5838,18643,7452
4863233,116910,3889,21985,3348
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1725143,87990,1297,14488,2119
2042607,133095,3139,19784,3742
4830619,29999,898,24234,887
4059499,36485,887,21134,705
6681833,26155,882,16481,897
5105091,20616,280,3464,354
7112179,22,24,40,43
5839599,1574,43,1457,114
3530298,52290,1313,22951,806
6382002,90681,1400,30389,870
7218799,119705,900,27850,1258
7152999,103909,537,31759,898
9175034,32403,424,23056,411
7988835,75608,350,33917,741
7999425,117164,567,24184,893
6612001,103299,485,30251,1209
7522364,75431,325,26648,766
8097887,87776,285,24062,1067
6580478,127752,437,25021,1182
6973361,33926,815,20041,254
7716831,18296,280,23516,144
7529409,50576,1237,30151,975
9266933,7896,1000,18565,136
7526962,2791,378,27044,31
6956350,8462,817,42373,269
8151328,41121,1421,19975,920
7748504,40791,1024,22146,929
7432031,102431,4472,33767,5449
6054070,61107,4968,28191,3822
7373887,43499,3451,28690,2779
8288134,40516,2476,25280,1640
6454308,23414,1327,32528,655
6101357,70234,1443,20740,1853
4159374,105447,5132,27065,5158
4824191,98313,2954,23613,3224
3162663,117878,5434,28231,5207
3685245,109182,3459,31428,2699
3297550,152486,4950,24996,4767
3729387,133308,4350,29064,3977
3696627,142131,3263,24534,3803
4004214,122037,3723,18411,4256
9030869,4376,70,4594,288
8819658,16137,1302,7068,1860
3333545,140220,3585,29645,2731
4704998,95360,1504,41191,1265
6746983,46013,1070,56942,1010
8328280,43891,508,44984,479
8746927,2775,24,48463,35
7783067,19268,716,10615,790
4997722,121739,3428,22691,4369
6046020,63900,1747,30371,1499
7183817,35292,1033,28624,1110
8321897,32990,858,8075,658
8446395,1616,109,189,119
7734060,57815,1779,25616,1123
6196665,67107,1439,25100,823
5777414,117999,1750,27736,1679
6543282,120986,842,33071,1312
10079915,45068,1224,29354,646
9290958,49664,811,25776,805
6665680,115559,750,27760,922
6502537,135189,1226,34914,1680
8466277,70842,739,25226,876
8059706,84784,403,23785,1402
6195416,121345,1132,23845,1440
6514164,43897,1214,20892,562
7262096,21974,547,21764,237
7634373,23488,1335,22310,610
6536520,39214,1759,24234,847
7869955,4449,598,27323,112
8809262,10964,1147,26306,410
6207563,20256,1632,35441,739
7619633,31939,856,15280,483
7278652,51913,1676,29681,1872
5946159,154566,5043,31755,5625
4650913,148245,4145,38351,4529
8396392,56219,1826,31360,1490
9203564,35898,900,13511,962
10365674,1134,104,165,95
6296069,34917,1641,15217,911
5586204,79366,1409,29536,973
6072000,97616,1645,26366,1254
6420006,118575,1145,25642,1370
7622192,59984,499,25801,599
7852448,42827,1210,25207,700
7972779,102357,965,35198,1093
7964065,100113,687,21964,1086
6005341,112379,1288,31167,1309
8008833,63047,167,25327,910
7355634,89485,1092,23820,1490
6351880,122088,1270,23536,1369
7631166,13934,563,21911,144
8117098,17918,266,22627,132
7026153,53755,1543,29141,1049
10011683,3375,863,29939,66
9378633,7930,446,27413,183
5824309,13635,2477,34308,787
6787601,38069,1438,14623,1051
7286469,44197,1414,23666,1261
6018660,83768,3571,27320,4252
4738724,81538,6700,30336,5595
8224291,44836,3534,28308,3215
7398009,46258,2936,31848,2085
8949925,32764,1735,33923,1007
8687170,61241,2485,24478,2192
4195647,147272,6401,27014,6388
6023231,46143,3015,30258,2867
